Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,201382,-,-,-,33.93,-118.42,-8,12,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2003,1,1,0,0,9.5,1.09,0.052000000000000005,0.64,0,0,0,0,4,6,0,0,0,0,0.28700000000000003,78.54,169.08,0.92,0.17,1016,1.1,21,3.7,0.0000,0.0000
2003,1,1,0,30,9.4,1.09,0.052000000000000005,0.64,0,0,0,0,1,6,0,0,0,0,0.28700000000000003,79.07000000000001,166.92000000000002,0.92,0.17,1016,1.1,24,3.9000000000000004,0.0000,0.0000
2003,1,1,1,0,9.200000000000001,1.08,0.051000000000000004,0.64,0,0,0,0,1,5.9,0,0,0,0,0.28700000000000003,79.76,162.42000000000002,0.92,0.17,1016,1.1,28,4.1000000000000005,0.0000,0.0000
2003,1,1,1,30,9,1.08,0.051000000000000004,0.64,0,0,0,0,1,5.9,0,0,0,0,0.28600000000000003,80.84,156.92000000000002,0.92,0.17,1016,1.1,29,4.2,0.0000,0.0000
2003,1,1,2,0,8.8,1.1,0.053,0.64,0,0,0,0,0,5.800000000000001,0,0,0,0,0.28400000000000003,81.22,151,0.93,0.17,1016,1.1,31,4.4,0.0000,0.0000
2003,1,1,2,30,8.700000000000001,1.1,0.053,0.64,0,0,0,0,0,5.800000000000001,0,0,0,0,0.28300000000000003,81.77,144.9,0.93,0.17,1016,1.1,32,4.6000000000000005,0.0000,0.0000
2003,1,1,3,0,8.6,1.1,0.062,0.64,0,0,0,0,0,5.5,0,0,0,0,0.28200000000000003,80.59,138.70000000000002,0.9400000000000001,0.17,1016,1.1,33,4.9,0.0000,0.0000
2003,1,1,3,30,8.700000000000001,1.1,0.062,0.64,0,0,0,0,0,5.5,0,0,0,0,0.281,80.05,132.49,0.9400000000000001,0.17,1016,1.1,34,4.9,0.0000,0.0000
2003,1,1,4,0,8.700000000000001,1.1400000000000001,0.06,0.64,0,0,0,0,0,4.9,0,0,0,0,0.28,77.07000000000001,126.28,0.93,0.17,1016,1,36,5,0.0000,0.0000
2003,1,1,4,30,8.700000000000001,1.1400000000000001,0.06,0.64,0,0,0,0,0,4.9,0,0,0,0,0.28,77.07000000000001,120.10000000000001,0.93,0.17,1016,1.1,37,5,0.0000,0.0000
