Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,201382,-,-,-,33.93,-118.42,-8,12,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2012,1,1,0,0,15.600000000000001,1.09,0.091,0.64,0,0,0,0,1,3.1,0,0,0,0,0.28800000000000003,43.15,169.09,0.88,0.16,1016,0.9,53,4.2,0.0000,0.0000
2012,1,1,0,30,15.4,1.09,0.091,0.64,0,0,0,0,1,3.1,0,0,0,0,0.28800000000000003,43.7,166.92000000000002,0.88,0.16,1016,0.9,55,4.2,0.0000,0.0000
2012,1,1,1,0,15.3,1.07,0.092,0.64,0,0,0,0,0,2.8000000000000003,0,0,0,0,0.28700000000000003,43.17,162.41,0.88,0.16,1016,0.9,57,4.2,0.0000,0.0000
2012,1,1,1,30,15.200000000000001,1.07,0.092,0.64,0,0,0,0,3,2.8000000000000003,0,0,0,0,0.28700000000000003,43.45,156.91,0.88,0.16,1016,0.9,56,4.2,0.0000,0.0000
2012,1,1,2,0,15.100000000000001,1.06,0.092,0.64,0,0,0,0,3,2.7,0,0,0,0,0.28700000000000003,43.28,150.99,0.88,0.16,1016,0.9,56,4.2,0.0000,0.0000
2012,1,1,2,30,14.9,1.06,0.092,0.64,0,0,0,0,3,2.7,0,0,0,0,0.28700000000000003,43.84,144.88,0.87,0.16,1016,0.9,54,4.3,0.0000,0.0000
2012,1,1,3,0,14.8,1.04,0.092,0.64,0,0,0,0,1,2.5,0,0,0,0,0.28700000000000003,43.37,138.69,0.87,0.16,1016,0.9,53,4.4,0.0000,0.0000
2012,1,1,3,30,14.8,1.04,0.092,0.64,0,0,0,0,1,2.5,0,0,0,0,0.28700000000000003,43.37,132.47,0.87,0.16,1016,0.9,52,4.5,0.0000,0.0000
2012,1,1,4,0,14.700000000000001,1.03,0.091,0.64,0,0,0,0,0,2.1,0,0,0,0,0.28700000000000003,42.61,126.26,0.87,0.16,1016,0.9,51,4.6000000000000005,0.0000,0.0000
2012,1,1,4,30,14.600000000000001,1.03,0.091,0.64,0,0,0,0,3,2.1,0,0,0,0,0.28700000000000003,42.93,120.09,0.87,0.16,1017,1,51,4.6000000000000005,0.0000,0.0000
2012,1,1,5,0,14.5,1.02,0.091,0.64,0,0,0,0,3,1.8,0,0,0,0,0.28700000000000003,42.1,113.97,0.87,0.16,1017,1,51,4.7,0.0000,0.0000
2012,1,1,5,30,14.5,1.02,0.091,0.64,0,0,0,0,3,1.8,0,0,0,0,0.28700000000000003,42.1,107.95,0.87,0.16,1017,1,52,4.7,0.0000,0.0000
2012,1,1,6,0,14.4,1.01,0.09,0.64,0,0,0,0,3,1.5,0,0,0,0,0.28700000000000003,41.69,102.03,0.87,0.16,1017,1,53,4.7,0.0000,0.0000
2012,1,1,6,30,14.700000000000001,1.01,0.09,0.64,0,0,0,0,3,1.6,0,0,0,0,0.28600000000000003,40.93,96.25,0.88,0.16,1018,1,54,4.800000000000001,0.0000,0.0000
2012,1,1,7,0,15.100000000000001,1.08,0.049,0.64,0,0,0,0,0,1.6,0,0,0,0,0.28600000000000003,39.9,90.06,0.88,0.16,1018,1,55,4.9,0.0000,0.0000
2012,1,1,7,30,16.1,1.08,0.049,0.64,27,381,60,0,1,1.6,27,381,0,60,0.28500000000000003,37.47,85.07000000000001,0.88,0.16,1019,1,56,4.9,0.0000,0.0000
2012,1,1,8,0,17.2,1.09,0.05,0.64,43,578,143,0,0,1.9000000000000001,43,578,0,143,0.28500000000000003,35.86,80,0.87,0.16,1019,1,58,5,6.8186,5.1962
2012,1,1,8,30,18.3,1.09,0.05,0.64,54,697,232,0,0,1.9000000000000001,54,697,0,232,0.28400000000000003,33.46,75.2,0.87,0.16,1019,1,59,4.6000000000000005,11.3252,8.7003
2012,1,1,9,0,19.5,1.09,0.053,0.64,63,769,316,0,0,2.6,63,769,0,316,0.28400000000000003,32.49,70.77,0.87,0.16,1019,1,60,4.3,16.0650,12.4282
2012,1,1,9,30,20.8,1.09,0.053,0.64,69,822,393,0,0,2.6,69,822,0,393,0.28300000000000003,29.990000000000002,66.79,0.87,0.16,1019,1,64,3.9000000000000004,20.6753,16.0674
2012,1,1,10,0,22.1,1.1400000000000001,0.046,0.64,71,868,460,0,0,2.3000000000000003,71,868,0,460,0.28300000000000003,27.11,63.35,0.87,0.16,1019,1,68,3.4000000000000004,24.8261,19.3487
2012,1,1,10,30,23.200000000000003,1.1400000000000001,0.046,0.64,74,898,515,0,0,2.3000000000000003,74,898,0,515,0.28200000000000003,25.34,60.56,0.87,0.16,1018,0.9,79,3,28.2982,22.0948
2012,1,1,11,0,24.3,1.16,0.046,0.64,76,914,553,0,0,1.1,76,914,0,553,0.281,21.77,58.51,0.87,0.16,1018,0.9,91,2.6,30.7459,24.0326
2012,1,1,11,30,24.8,1.16,0.046,0.64,77,923,576,0,0,1.1,77,923,0,576,0.281,21.11,57.27,0.87,0.16,1017,0.9,102,2.3000000000000003,32.2361,25.2124
2012,1,1,12,0,25.3,1.19,0.045,0.64,77,927,583,0,0,0.9,77,927,0,583,0.28,20.28,56.910000000000004,0.87,0.16,1017,0.9,113,2,32.6879,25.5700
2012,1,1,12,30,25.3,1.19,0.045,0.64,76,923,573,0,0,0.9,76,923,0,573,0.279,20.26,57.44,0.87,0.16,1016,0.9,121,1.8,32.0400,25.0571
2012,1,1,13,0,25.400000000000002,1.18,0.046,0.64,76,917,550,0,0,1.7000000000000002,76,917,0,550,0.278,21.31,58.83,0.87,0.16,1016,0.8,129,1.7000000000000002,30.5252,23.8562
2012,1,1,13,30,25.200000000000003,1.18,0.046,0.64,73,900,509,1,0,1.7000000000000002,73,900,1,509,0.278,21.56,61.03,0.87,0.16,1016,0.8,139,1.5,27.8885,21.7688
2012,1,1,14,0,24.900000000000002,1.19,0.047,0.64,70,872,454,0,0,2.7,70,872,0,454,0.277,23.61,63.95,0.87,0.16,1016,0.8,150,1.3,24.4002,19.0082
2012,1,1,14,30,24.1,1.19,0.047,0.64,66,834,385,0,0,2.7,66,834,0,385,0.277,24.76,67.49,0.87,0.16,1016,0.8,183,1,20.1398,15.6404
2012,1,1,15,0,23.200000000000003,1.2,0.048,0.64,60,777,306,0,0,6.7,60,777,0,306,0.277,34.64,71.56,0.87,0.16,1016,0.8,216,0.7000000000000001,15.4440,11.9348
2012,1,1,15,30,21.700000000000003,1.2,0.048,0.64,52,695,219,0,0,6.7,52,695,0,219,0.277,37.93,76.07000000000001,0.86,0.16,1016,0.8,256,0.6000000000000001,10.6139,8.1409
2012,1,1,16,0,20.200000000000003,1.18,0.051000000000000004,0.64,41,559,129,0,0,7.1000000000000005,41,559,0,129,0.277,42.7,80.93,0.86,0.16,1017,0.8,296,0.6000000000000001,0.0000,0.0000
